rank,rankType,officialRank,officialMarketShare,estimatedScore,title,source,libraryId,popularityRank,snippets,tokens,updateUtc,updateAgo,trustScore,verified,benchmarkScore,type,docsRepoUrl,docsSiteUrl,score_popularity,score_snippets,score_tokens,score_trust,score_verified,score_recency
521,estimated,,,0.537527,Langflow,/langflow-ai/langflow,,1635,650,289696,2026-02-04T16:55:37.410000Z,1mo,9.1,True,61.2,repo,https://github.com/langflow-ai/langflow,,0.412952,0.449823,0.663354,0.91,1.0,0.424612
522,estimated,,,0.537431,OpenAI Agents JS,/openai/openai-agents-js,,626,165,51863,2025-12-07T22:44:06.772000Z,3mo,9.1,True,82.1,repo,https://github.com/openai/openai-agents-js,,0.506574,0.354942,0.572622,0.91,1.0,0.23182
523,estimated,,,0.537113,Pillow,/python-pillow/pillow,,784,372,52290,2025-10-06T23:32:49.460000Z,5mo,9.3,True,80.2,repo,https://github.com/python-pillow/pillow,,0.484636,0.411154,0.573054,0.93,1.0,0.156759
524,estimated,,,0.537082,Datadog Integrations Core,/datadog/integrations-core,,6383,16498,8450788,2025-08-10T03:13:01.660000Z,7mo,9.4,True,,repo,https://github.com/datadog/integrations-core,,0.280041,0.674269,0.841273,0.94,1.0,0.120374
525,estimated,,,0.537071,Redocly CLI,/redocly/redocly-cli,,2293,803,154677,2026-03-02T19:00:24.006000Z,14d,9.5,True,77.2,repo,https://github.com/redocly/redocly-cli,,0.379953,0.46448,0.630257,0.95,1.0,0.673159
526,estimated,,,0.53703,LangGraphJS,/langchain-ai/langgraphjs,,3173,1171,345155,2026-03-09T04:27:45.156000Z,8d,9.2,True,89.7,repo,https://github.com/langchain-ai/langgraphjs,,0.348257,0.490647,0.672593,0.92,1.0,0.785916
527,estimated,,,0.537015,React Resizable Panels,/bvaughn/react-resizable-panels,,494,29,13326,2026-02-18T07:41:27.406000Z,27d,10,True,78.3,repo,https://github.com/bvaughn/react-resizable-panels,,0.52965,0.236156,0.50095,1.0,1.0,0.52597
528,estimated,,,0.53697,Hyprland,/hyprwm/hyprland-wiki,,417,257,78223,2026-03-16T17:03:20.179000Z,15h,7.6,,56.2,repo,https://github.com/hyprwm/hyprland-wiki,,0.546155,0.38556,0.594297,0.76,0.0,0.978879
529,estimated,,,0.536924,Devenv,/cachix/devenv,,2069,762,121373,2026-02-24T18:06:13.674000Z,20d,9.7,True,92.8,repo,https://github.com/cachix/devenv,,0.389983,0.460846,0.617468,0.97,1.0,0.592843
530,estimated,,,0.536649,Next.js Auth0,/auth0/nextjs-auth0,,829,353,58420,2025-10-02T20:02:18.398000Z,5mo,9.5,True,82.7,repo,https://github.com/auth0/nextjs-auth0,,0.479194,0.407524,0.578901,0.95,1.0,0.153435
531,estimated,,,0.536236,MudBlazor,/mudblazor/mudblazor,,211,76,25835,2026-03-11T14:17:32.074000Z,5d,7.8,,74.9,repo,https://github.com/mudblazor/mudblazor,,0.612427,0.301604,0.535866,0.78,0.0,0.838869
532,estimated,,,0.536169,PyTorch Lightning,/lightning-ai/pytorch-lightning,,1551,920,226939,2025-12-27T15:18:52.005000Z,2mo,9.2,True,86.1,repo,https://github.com/lightning-ai/pytorch-lightning,,0.418098,0.473913,0.650477,0.92,1.0,0.273424
533,estimated,,,0.536099,Hot Chocolate,/chillicream/graphql-platform,,4580,2552,658700,2026-03-02T15:50:47.719000Z,14d,9.7,True,60.9,repo,https://github.com/chillicream/graphql-platform,,0.312438,0.544705,0.706681,0.97,1.0,0.671176
534,estimated,,,0.535883,Terraform Provider for Grafana,/grafana/terraform-provider-grafana,,2191,502,134886,2026-03-05T18:28:02.469000Z,11d,9.7,True,80.4,repo,https://github.com/grafana/terraform-provider-grafana,,0.384393,0.431915,0.623036,0.97,1.0,0.721354
535,estimated,,,0.535741,PaddleOCR,/paddlepaddle/paddleocr,,415,916,362267,2026-02-03T03:04:01.206000Z,1mo,7.3,,68.7,repo,https://github.com/paddlepaddle/paddleocr,,0.546623,0.473611,0.675145,0.73,0.0,0.415339
536,estimated,,,0.535686,Alchemy,/alchemyplatform/docs,,3608,5016,1054521,2025-08-30T20:46:21.244000Z,6mo,10,True,73.4,repo,https://github.com/alchemyplatform/docs,,0.335719,0.591611,0.731501,1.0,1.0,0.131295
537,estimated,,,0.535326,Anthropic Courses,/anthropics/courses,,679,582,281228,2026-03-04T18:46:42.189000Z,12d,8.8,,91.2,repo,https://github.com/anthropics/courses,,0.498653,0.442163,0.66179,0.88,0.0,0.70463
538,estimated,,,0.535175,Koog,/jetbrains/koog,,2050,1105,339367,2026-01-13T18:04:34.294000Z,2mo,9.5,True,80.5,repo,https://github.com/jetbrains/koog,,0.390883,0.486623,0.671701,0.95,1.0,0.323957
539,estimated,,,0.534968,Scrapy,/scrapy/scrapy,,1337,719,235053,2025-11-18T17:53:33.546000Z,3mo,9.1,True,96.3,repo,https://github.com/scrapy/scrapy,,0.432581,0.456818,0.65233,0.91,1.0,0.201867
540,estimated,,,0.534753,Claude-Flow,/ruvnet/claude-flow,,5002,6560,1758377,2026-02-04T15:06:38.954000Z,1mo,9.1,True,55.9,repo,https://github.com/ruvnet/claude-flow,,0.303836,0.610241,0.75847,0.91,1.0,0.424158
541,estimated,,,0.533854,STM32CubeF4,/stmicroelectronics/stm32cubef4,,5901,18782,2587429,2025-06-14T14:51:41.912000Z,9mo,9.6,True,,repo,https://github.com/stmicroelectronics/stm32cubef4,,0.287705,0.683272,0.778844,0.96,1.0,0.098123
542,estimated,,,0.533817,Swift Composable Architecture,/pointfreeco/swift-composable-architecture,,1046,315,88793,2026-01-19T16:30:28.330000Z,1mo,9.1,True,70,repo,https://github.com/pointfreeco/swift-composable-architecture,,0.456522,0.399639,0.600982,0.91,1.0,0.34614
543,estimated,,,0.533791,Apache APISIX,/apache/apisix,,2076,1787,497586,2025-11-12T05:29:15.899000Z,4mo,9.1,True,78.4,repo,https://github.com/apache/apisix,,0.389654,0.519975,0.691886,0.91,1.0,0.193387
544,estimated,,,0.533544,Semgrep,/semgrep/semgrep-docs,,1532,1389,172182,2025-06-18T19:01:23.238000Z,9mo,9.4,True,70.4,repo,https://github.com/semgrep/semgrep-docs,,0.4193,0.502492,0.635912,0.94,1.0,0.099481
545,estimated,,,0.533532,CrowdStrike Falcon SDK for Python,/crowdstrike/falconpy,,4568,7193,2137946,2025-10-14T20:59:36.360000Z,5mo,9.6,True,78,repo,https://github.com/crowdstrike/falconpy,,0.312694,0.616636,0.76878,0.96,1.0,0.163503
546,estimated,,,0.533446,Django Allauth,/pennersr/django-allauth,,1340,448,126454,2026-02-04T09:00:30.922000Z,1mo,9,True,82.6,repo,https://github.com/pennersr/django-allauth,,0.432362,0.42403,0.619631,0.9,1.0,0.422639
547,estimated,,,0.533429,WordPress,/kasparsd/wp-docs-md,,2331,1382,522245,2025-10-23T11:52:23.119000Z,4mo,10,True,46.4,repo,https://github.com/kasparsd/wp-docs-md,,0.378349,0.502141,0.694437,1.0,1.0,0.171563
548,estimated,,,0.533193,BigCommerce,/bigcommerce/docs,,2732,2877,1118290,2025-11-02T17:28:16.756000Z,4mo,9,True,80.7,repo,https://github.com/bigcommerce/docs,,0.36286,0.553025,0.734598,0.9,1.0,0.182227
549,estimated,,,0.533154,Spring Kafka,/spring-projects/spring-kafka,,1157,406,137810,2025-11-18T12:29:08.756000Z,3mo,9.5,True,95.8,repo,https://github.com/spring-projects/spring-kafka,,0.446685,0.417211,0.624167,0.95,1.0,0.201562
550,estimated,,,0.533102,Terraform Scaleway Provider,/scaleway/terraform-provider-scaleway,,1788,739,193942,2025-12-31T04:34:53.485000Z,2mo,9.9,True,89.3,repo,https://github.com/scaleway/terraform-provider-scaleway,,0.404225,0.458721,0.642189,0.99,1.0,0.282574
551,estimated,,,0.533068,GoReleaser,/goreleaser/goreleaser,,1203,522,176187,2025-12-04T08:17:37.802000Z,3mo,9,True,83.3,repo,https://github.com/goreleaser/goreleaser,,0.442882,0.434623,0.637125,0.9,1.0,0.225543
552,estimated,,,0.53292,ioredis,/redis/ioredis,,598,113,37410,2025-12-29T06:13:30.713000Z,2mo,9,True,73.9,repo,https://github.com/redis/ioredis,,0.511034,0.328849,0.555392,0.9,1.0,0.277524
553,estimated,,,0.532836,Celery,/celery/celery,,1562,905,287717,2025-11-17T08:08:04.823000Z,4mo,9.1,True,90.5,repo,https://github.com/celery/celery,,0.417408,0.472773,0.662993,0.91,1.0,0.199975
554,estimated,,,0.5328,Aspire,/dotnet/aspire,,420,939,206394,2025-12-16T22:51:17.689000Z,3mo,8.3,,71.5,repo,https://github.com/dotnet/aspire,,0.545457,0.475331,0.645471,0.83,0.0,0.249158
555,estimated,,,0.532765,Aztec,/aztecprotocol/aztec-packages,,11087,12992,3961283,2026-02-25T19:06:16.273000Z,19d,9.9,True,60.9,repo,https://github.com/aztecprotocol/aztec-packages,,0.226149,0.657683,0.801309,0.99,1.0,0.605303
556,estimated,,,0.532284,Midway,/midwayjs/midway,,3470,5533,1083375,2025-09-10T03:37:19.388000Z,6mo,9.3,True,86.1,repo,https://github.com/midwayjs/midway,,0.339525,0.598421,0.732925,0.93,1.0,0.137484
557,estimated,,,0.53214,Model Context Protocol,/modelcontextprotocol/modelcontextprotocol,,690,1019,420917,2026-02-28T04:13:23.239000Z,17d,7.8,,60.6,repo,https://github.com/modelcontextprotocol/modelcontextprotocol,,0.497086,0.481002,0.68306,0.78,0.0,0.635836
558,estimated,,,0.532045,Gemini Cookbook,/google-gemini/cookbook,,2931,1442,369065,2026-03-11T03:12:33.803000Z,6d,7.8,True,66.7,repo,https://github.com/google-gemini/cookbook,,0.355999,0.50509,0.676126,0.78,1.0,0.828175
559,estimated,,,0.532014,Apache RocketMQ,/apache/rocketmq-site,,2529,3191,677888,2025-08-12T00:03:44.560000Z,7mo,9.1,True,,repo,https://github.com/apache/rocketmq-site,,0.370394,0.560215,0.708196,0.91,1.0,0.121283
560,estimated,,,0.531547,Amazon SageMaker Examples,/aws/amazon-sagemaker-examples,,6466,13146,3218150,2025-11-14T23:05:52.524000Z,4mo,9.6,True,80.7,repo,https://github.com/aws/amazon-sagemaker-examples,,0.27878,0.658501,0.79035,0.96,1.0,0.196856
561,estimated,,,0.531538,Django REST Framework,/encode/django-rest-framework,,515,960,246647,2026-02-18T13:50:54.990000Z,26d,7.5,,87.7,repo,https://github.com/encode/django-rest-framework,,0.525594,0.476865,0.654869,0.75,0.0,0.528346
562,estimated,,,0.531529,React Native Testing Library,/callstack/react-native-testing-library,,1176,439,79522,2025-09-26T15:00:46.249000Z,5mo,10,True,90.1,repo,https://github.com/callstack/react-native-testing-library,,0.445096,0.422624,0.595166,1.0,1.0,0.148712
563,estimated,,,0.531387,Apache Iceberg,/apache/iceberg,,1256,832,116199,2025-09-23T09:46:05.362000Z,5mo,9.1,True,79.7,repo,https://github.com/apache/iceberg,,0.438677,0.46694,0.61517,0.91,1.0,0.146376
564,estimated,,,0.531342,Nextcloud,/nextcloud/documentation,,1538,2405,848299,2026-03-11T09:26:37.398000Z,5d,8.5,,57.7,repo,https://github.com/nextcloud/documentation,,0.418919,0.540587,0.720024,0.85,0.0,0.834157
565,estimated,,,0.531259,Expo Google Fonts,/expo/google-fonts,,3988,4119,1196987,2025-10-16T22:48:20.173000Z,5mo,10,True,69.2,repo,https://github.com/expo/google-fonts,,0.325947,0.577935,0.738185,1.0,1.0,0.165373
566,estimated,,,0.531184,GRDB.swift,/groue/grdb.swift,,1554,833,163815,2025-11-13T03:34:36.471000Z,4mo,9.5,True,96.5,repo,https://github.com/groue/grdb.swift,,0.417909,0.467024,0.633285,0.95,1.0,0.194541
567,estimated,,,0.531052,Bits UI,/huntabyte/bits-ui,,1472,518,128753,2026-01-10T20:42:39.034000Z,2mo,9.5,True,79.8,repo,https://github.com/huntabyte/bits-ui,,0.423198,0.43409,0.620582,0.95,1.0,0.314153
568,estimated,,,0.531042,AI SDK,/llmstxt/v4_ai-sdk_dev_llms_txt,,2677,24366,6370616,2025-09-02T08:56:26.885000Z,6mo,9.6,,70.4,llmstxt,https://v4.ai-sdk.dev/llms.txt,,0.364844,0.701343,0.826369,0.96,0.0,0.132752
569,estimated,,,0.531039,Element Plus,/element-plus/element-plus,,374,364,112307,2026-02-08T21:10:58.471000Z,1mo,8.4,,76,repo,https://github.com/element-plus/element-plus,,0.556752,0.409649,0.613374,0.84,0.0,0.451295
570,estimated,,,0.530975,Scaleway Documentation Platform,/scaleway/docs-content,,4996,7395,2188775,2025-08-08T13:23:05.300000Z,7mo,9.9,True,,repo,https://github.com/scaleway/docs-content,,0.303953,0.618559,0.770019,0.99,1.0,0.119617
571,estimated,,,0.530772,Bicep Registry Modules,/azure/bicep-registry-modules,,5376,12824,2023454,2025-06-18T20:46:35.467000Z,9mo,9.6,True,58.8,repo,https://github.com/azure/bicep-registry-modules,,0.296799,0.656779,0.765877,0.96,1.0,0.099505
572,estimated,,,0.530681,Segment,/segmentio/segment-docs,,3811,5159,1379025,2025-08-26T19:43:17.064000Z,6mo,9.5,True,,repo,https://github.com/segmentio/segment-docs,,0.330377,0.593563,0.745652,0.95,1.0,0.129012
573,estimated,,,0.530485,Bazel,/bazelbuild/bazel,,4038,5334,868457,2025-11-17T05:15:54.439000Z,4mo,9.7,True,76.9,repo,https://github.com/bazelbuild/bazel,,0.324731,0.595879,0.721262,0.97,1.0,0.199815
574,estimated,,,0.530477,Pinia Colada,/posva/pinia-colada,,1197,184,51956,2026-02-18T21:08:12.258000Z,26d,9.6,True,85.7,repo,https://github.com/posva/pinia-colada,,0.44337,0.362466,0.572716,0.96,1.0,0.531187
575,estimated,,,0.530386,Asterisk,/asterisk/documentation,,2738,2825,504852,2025-10-09T14:16:39.810000Z,5mo,9.5,True,69.9,repo,https://github.com/asterisk/documentation,,0.362646,0.551759,0.692651,0.95,1.0,0.158929
576,estimated,,,0.530371,Kitty,/kovidgoyal/kitty,,2183,284,94784,2026-03-14T01:56:17.744000Z,3d,9.3,True,63.5,repo,https://github.com/kovidgoyal/kitty,,0.38475,0.39247,0.604426,0.93,1.0,0.901518
577,estimated,,,0.530257,Hasura GraphQL Engine,/hasura/graphql-engine,,2920,3980,533100,2025-05-14T14:18:37.166000Z,10mo,9.6,True,68.9,repo,https://github.com/hasura/graphql-engine,,0.356366,0.575552,0.695522,0.96,1.0,0.089084
578,estimated,,,0.530122,Terraform,/hashicorp/terraform,,976,64,41998,2026-02-27T16:05:57.400000Z,17d,9.8,True,64,repo,https://github.com/hashicorp/terraform,,0.463277,0.289841,0.561493,0.98,1.0,0.6291
579,estimated,,,0.530048,Stagehand,/browserbase/stagehand,,606,637,145017,2026-03-09T19:30:58.444000Z,7d,7.7,,78.5,repo,https://github.com/browserbase/stagehand,,0.509739,0.448423,0.626856,0.77,0.0,0.799046
580,estimated,,,0.530012,Just - command runner,/casey/just,,1649,259,44492,2026-03-04T01:52:08.596000Z,13d,9.8,True,89.6,repo,https://github.com/casey/just,,0.41212,0.386096,0.564536,0.98,1.0,0.69316
581,estimated,,,0.529948,Microsoft Entra,/microsoftdocs/entra-docs,,1623,13289,2290912,2025-09-16T13:03:42.389000Z,6mo,8.9,,71.8,repo,https://github.com/microsoftdocs/entra-docs,,0.413671,0.659252,0.772425,0.89,0.0,0.141634
582,estimated,,,0.529881,React Native Vision Camera,/mrousavy/react-native-vision-camera,,1005,201,48805,2025-12-26T18:38:56.062000Z,2mo,10,True,85.7,repo,https://github.com/mrousavy/react-native-vision-camera,,0.460421,0.36857,0.569416,1.0,1.0,0.271295
583,estimated,,,0.5297,Atmos,/cloudposse/atmos,,6412,5758,1759084,2026-01-30T20:44:53.327000Z,1mo,10,True,75.1,repo,https://github.com/cloudposse/atmos,,0.279599,0.601188,0.758492,1.0,1.0,0.397385
584,estimated,,,0.529554,React Native Paper,/callstack/react-native-paper,,1829,848,250325,2025-09-02T18:07:43.377000Z,6mo,10,True,67.7,repo,https://github.com/callstack/react-native-paper,,0.402013,0.468261,0.65565,1.0,1.0,0.132977
585,estimated,,,0.529382,Heroui,/heroui-inc/heroui,,721,1185,270363,2026-02-18T11:22:35.572000Z,26d,8.4,,75.2,repo,https://github.com/heroui-inc/heroui,,0.492802,0.491472,0.659711,0.84,0.0,0.52739
586,estimated,,,0.529246,Langfuse Python SDK,/langfuse/langfuse-python,,127,13,4492,2026-03-14T05:55:20.752000Z,3d,8.3,,80.8,repo,https://github.com/langfuse/langfuse-python,,0.661681,0.183238,0.443601,0.83,0.0,0.906038
587,estimated,,,0.529046,Arduino ESP32,/espressif/arduino-esp32,,1643,1130,187332,2025-10-26T18:52:42.299000Z,4mo,9.1,True,46.9,repo,https://github.com/espressif/arduino-esp32,,0.412476,0.488175,0.64036,0.91,1.0,0.174854
588,estimated,,,0.52901,Structlog,/hynek/structlog,,1052,137,41851,2026-02-24T00:00:09.048000Z,21d,9.2,True,93.9,repo,https://github.com/hynek/structlog,,0.455964,0.342115,0.561309,0.92,1.0,0.584137
589,estimated,,,0.528984,AWS Amplify JS,/aws-amplify/amplify-js,,1830,14299,3454945,2025-10-13T15:09:46.973000Z,5mo,8.8,,53.6,repo,https://github.com/aws-amplify/amplify-js,,0.40196,0.664338,0.794095,0.88,0.0,0.162403
590,estimated,,,0.528878,Fumadocs CLI,/llmstxt/fumadocs_dev_llms-full_txt,,1009,8889,2126672,2025-09-23T11:29:38.433000Z,5mo,7.3,,60.2,llmstxt,https://fumadocs.dev/llms-full.txt,,0.460034,0.631334,0.768501,0.73,0.0,0.146428
591,estimated,,,0.528792,Pgx,/jackc/pgx,,524,48,18868,2026-01-23T11:13:07.709000Z,1mo,9.3,True,88.1,repo,https://github.com/jackc/pgx,,0.523906,0.270221,0.519291,0.93,1.0,0.361923
592,estimated,,,0.528781,LVGL,/lvgl/lvgl,,2478,2400,423641,2025-09-01T10:53:01.194000Z,6mo,9.4,True,77.3,repo,https://github.com/lvgl/lvgl,,0.372382,0.540443,0.6834,0.94,1.0,0.132214
593,estimated,,,0.528757,Terraform Provider Alicloud,/aliyun/terraform-provider-alicloud,,4624,5477,2556473,2025-08-21T11:26:05.129000Z,6mo,9.6,True,86.3,repo,https://github.com/aliyun/terraform-provider-alicloud,,0.311505,0.597715,0.77821,0.96,1.0,0.126113
594,estimated,,,0.528522,Terragrunt,/gruntwork-io/terragrunt,,1169,665,91580,2025-09-22T16:35:23.844000Z,5mo,9,True,94.9,repo,https://github.com/gruntwork-io/terragrunt,,0.445679,0.451405,0.602612,0.9,1.0,0.145867
595,estimated,,,0.528429,React Native Firebase,/invertase/react-native-firebase,,1357,429,92864,2025-11-12T21:51:34.707000Z,4mo,10,True,90.5,repo,https://github.com/invertase/react-native-firebase,,0.431133,0.421028,0.603347,1.0,1.0,0.194241
596,estimated,,,0.528411,PostHog,/posthog/posthog,,2864,1003,326785,2026-02-03T02:24:13.107000Z,1mo,10,True,63.1,repo,https://github.com/posthog/posthog,,0.358255,0.479905,0.669709,1.0,1.0,0.41518
597,estimated,,,0.52817,Smolagents,/huggingface/smolagents,,1719,331,79406,2026-02-23T00:38:59.433000Z,22d,9.6,True,88.6,repo,https://github.com/huggingface/smolagents,,0.408064,0.403069,0.595089,0.96,1.0,0.573275
598,estimated,,,0.528085,ts-morph,/dsherret/ts-morph,,2198,352,54067,2026-03-13T16:42:07.514000Z,3d,9.3,True,83.3,repo,https://github.com/dsherret/ts-morph,,0.384082,0.407327,0.574817,0.93,1.0,0.891212
599,estimated,,,0.527888,AWS MCP Servers,/awslabs/mcp,,5381,1875,648400,2026-03-06T15:07:19.430000Z,10d,9.7,True,51.6,repo,https://github.com/awslabs/mcp,,0.296708,0.523311,0.70585,0.97,1.0,0.736596
600,estimated,,,0.527747,OpenAPI TS,/hey-api/openapi-ts,,393,329,74399,2026-03-02T01:02:42.255000Z,15d,7.7,,77.5,repo,https://github.com/hey-api/openapi-ts,,0.551927,0.402649,0.591654,0.77,0.0,0.662041
601,estimated,,,0.527568,Shadcn UI,/llmstxt/ui_shadcn_llms_txt,,1629,731,182378,2026-01-13T10:30:53.989000Z,2mo,8.8,True,72.2,llmstxt,https://ui.shadcn.com/llms.txt,,0.413311,0.457966,0.638947,0.88,1.0,0.322859
602,estimated,,,0.527192,WinUI,/microsoft/microsoft-ui-xaml,,2670,401,116020,2026-03-08T06:11:52.495000Z,9d,9.9,True,49.9,repo,https://github.com/microsoft/microsoft-ui-xaml,,0.3651,0.416353,0.615089,0.99,1.0,0.767269
603,estimated,,,0.527124,PDF.js,/mozilla/pdf.js,,938,111,33473,2026-02-23T13:12:58.667000Z,21d,9,True,84,repo,https://github.com/mozilla/pdf.js,,0.467149,0.32762,0.549527,0.9,1.0,0.579069
604,estimated,,,0.526869,Tsx,/privatenumber/tsx,,556,65,15379,2026-01-01T02:55:55.586000Z,2mo,9.5,True,84.6,repo,https://github.com/privatenumber/tsx,,0.51813,0.290901,0.508507,0.95,1.0,0.285074
605,estimated,,,0.526814,Terraform Datadog Provider,/datadog/terraform-provider-datadog,,1251,434,120461,2025-10-17T18:56:27.465000Z,5mo,9.4,True,81,repo,https://github.com/datadog/terraform-provider-datadog,,0.439066,0.421831,0.61707,0.94,1.0,0.166142
606,estimated,,,0.526765,SDL Wiki,/libsdl-org/sdlwiki,,1300,6156,1490515,2026-01-28T09:48:15.939000Z,1mo,7.8,,79.7,repo,https://github.com/libsdl-org/sdlwiki,,0.435319,0.605828,0.749753,0.78,0.0,0.384865
607,estimated,,,0.526614,Dioxus,/dioxuslabs/docsite,,2720,2244,516544,2025-11-29T17:35:08.248000Z,3mo,9.1,True,86.4,repo,https://github.com/dioxuslabs/docsite,,0.363289,0.535778,0.693858,0.91,1.0,0.217983
608,estimated,,,0.5265,Rerun,/rerun-io/rerun,,3119,1081,355985,2026-02-06T19:05:01.665000Z,1mo,9.9,True,75.1,repo,https://github.com/rerun-io/rerun,,0.349932,0.485099,0.674223,0.99,1.0,0.437555
609,estimated,,,0.526322,Lefthook,/evilmartians/lefthook,,941,200,38225,2025-12-13T14:26:08.222000Z,3mo,9.7,True,86.5,repo,https://github.com/evilmartians/lefthook,,0.466838,0.368225,0.556529,0.97,1.0,0.242412
610,estimated,,,0.526277,Node-Postgres,/brianc/node-postgres,,943,149,41112,2026-01-21T09:45:20.887000Z,1mo,9.5,True,76.7,repo,https://github.com/brianc/node-postgres,,0.466631,0.347904,0.560369,0.95,1.0,0.353143
611,estimated,,,0.526239,Ceph,/ceph/ceph,,3578,5645,717501,2025-10-14T11:44:37.561000Z,5mo,9,True,77.5,repo,https://github.com/ceph/ceph,,0.336534,0.599813,0.711191,0.9,1.0,0.16316
612,estimated,,,0.526127,PyMongo,/mongodb/docs-pymongo,,1344,669,143115,2025-08-25T05:22:58.133000Z,6mo,9.1,True,88.4,repo,https://github.com/mongodb/docs-pymongo,,0.432072,0.451821,0.62616,0.91,1.0,0.128132
613,estimated,,,0.526101,Medusa,/llmstxt/medusajs_llms-full_txt,,5172,2601,917034,2026-02-15T09:36:00.725000Z,29d,9.8,True,76.9,llmstxt,https://docs.medusajs.com/llms-full.txt,,0.300574,0.546025,0.724133,0.98,1.0,0.500351
614,estimated,,,0.526049,Plotly,/plotly/plotly.py,,643,1925,554326,2025-11-11T03:03:01.929000Z,4mo,8,,93.2,repo,https://github.com/plotly/plotly.py,,0.503963,0.525137,0.697582,0.8,0.0,0.192024
615,estimated,,,0.526007,Crossplane,/crossplane/docs,,2203,672,179730,2026-02-10T11:19:53.120000Z,1mo,9.4,True,58.4,repo,https://github.com/crossplane/docs,,0.38386,0.452131,0.638175,0.94,1.0,0.462351
616,estimated,,,0.525918,Elasticsearch,/elastic/elasticsearch,,2063,7165,2535789,2026-02-24T06:21:00.429000Z,21d,8.1,,75.5,repo,https://github.com/elastic/elasticsearch,,0.390267,0.616365,0.777781,0.81,0.0,0.58716
617,estimated,,,0.525571,JavaScript,/javascript-tutorial/en.javascript.info,,586,2000,272209,2025-10-14T06:37:49.265000Z,5mo,8.2,,84.8,repo,https://github.com/javascript-tutorial/en.javascript.info,,0.513009,0.527789,0.66007,0.82,0.0,0.162971
618,estimated,,,0.525359,Polymarket CLOB Client,/polymarket/clob-client,,557,27,13990,2026-02-05T12:31:59.614000Z,1mo,9.9,True,84.8,repo,https://github.com/polymarket/clob-client,,0.517955,0.231366,0.503514,0.99,1.0,0.42958
619,estimated,,,0.525214,Apache Druid Website,/apache/druid-website,,19838,137110,36015319,2025-08-12T19:56:32.021000Z,7mo,9.1,True,,repo,https://github.com/apache/druid-website,,0.169356,0.821293,0.917737,0.91,1.0,0.121691
620,estimated,,,0.525194,Apache Arrow,/apache/arrow,,2530,2410,389356,2025-09-29T13:25:53.181000Z,5mo,9.1,True,60.4,repo,https://github.com/apache/arrow,,0.370356,0.540731,0.678949,0.91,1.0,0.150907
621,estimated,,,0.524983,MyBatis,/mybatis/mybatis-3,,968,281,53801,2025-10-24T06:34:42.535000Z,4mo,9.3,True,85.7,repo,https://github.com/mybatis/mybatis-3,,0.464079,0.391736,0.574557,0.93,1.0,0.172331
622,estimated,,,0.524935,Browser Use,/browser-use/browser-use,,385,232,61155,2026-03-09T15:27:33.893000Z,7d,7.3,,75.2,repo,https://github.com/browser-use/browser-use,,0.55393,0.378483,0.581314,0.73,0.0,0.795465
623,estimated,,,0.524725,Metabase,/metabase/metabase,,2476,1305,496100,2025-12-28T01:41:08.446000Z,2mo,9,True,79.1,repo,https://github.com/metabase/metabase,,0.372461,0.498164,0.691728,0.9,1.0,0.274505
624,estimated,,,0.524707,Flutter Local Notifications,/maikub/flutter_local_notifications,,769,77,32619,2026-01-27T14:44:38.068000Z,1mo,9.4,True,88.8,repo,https://github.com/maikub/flutter_local_notifications,,0.486519,0.3025,0.548164,0.94,1.0,0.380983
625,estimated,,,0.524616,React Native Purchases,/revenuecat/react-native-purchases,,553,62,15624,2025-11-05T19:25:39.078000Z,4mo,9.8,True,85.8,repo,https://github.com/revenuecat/react-native-purchases,,0.518658,0.287671,0.50934,0.98,1.0,0.185703
626,estimated,,,0.524146,Cloudflare R2,/llmstxt/developers_cloudflare_r2_llms-full_txt,,1550,4729,1148377,2025-10-12T11:16:59.349000Z,5mo,10,,76.4,llmstxt,https://developers.cloudflare.com/r2/llms-full.txt,,0.418161,0.587521,0.735999,1.0,0.0,0.161388
627,estimated,,,0.524102,SideroLabs Documentation,/siderolabs/docs,,5927,9313,1762455,2025-12-02T12:47:48.473000Z,3mo,9.3,True,30.3,repo,https://github.com/siderolabs/docs,,0.287275,0.634569,0.758593,0.93,1.0,0.222511
628,estimated,,,0.523957,grammY,/grammyjs/website,,692,456,148061,2026-03-02T02:39:38.112000Z,15d,8.8,,92.6,repo,https://github.com/grammyjs/website,,0.496804,0.425256,0.627952,0.88,0.0,0.663026
629,estimated,,,0.523828,Terraform Provider Google Beta,/hashicorp/terraform-provider-google-beta,,4503,5638,1069741,2025-06-01T08:06:38.350000Z,9mo,9.8,True,,repo,https://github.com/hashicorp/terraform-provider-google-beta,,0.314093,0.599726,0.732257,0.98,1.0,0.094038
630,estimated,,,0.523756,LiveKit Components JS,/livekit/components-js,,871,270,32901,2025-09-20T00:27:38.871000Z,5mo,9.3,True,68.2,repo,https://github.com/livekit/components-js,,0.474376,0.388973,0.548618,0.93,1.0,0.143996
631,estimated,,,0.523682,Amis,/baidu/amis,,3241,1978,536409,2025-11-02T19:30:09.352000Z,4mo,9.9,True,91.5,repo,https://github.com/baidu/amis,,0.346188,0.527022,0.695849,0.99,1.0,0.182321
632,estimated,,,0.523578,PowerSync,/powersync-ja/powersync-docs,,2456,843,281460,2026-02-06T10:53:40.938000Z,1mo,9.1,True,75.1,repo,https://github.com/powersync-ja/powersync-docs,,0.373252,0.467851,0.661833,0.91,1.0,0.435388
